"","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","http://localhost/truemercyafrica/index.php","","","","","","Tue 17th Sep,2019 05:09 pm"
"","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","http://localhost/truemercyafrica/index.php","","","","","","Tue 17th Sep,2019 05:09 pm"
"","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","","","","","","","Tue 17th Sep,2019 05:09 pm"
"","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","http://localhost/truemercyafrica/index","","","","","","Tue 17th Sep,2019 05:09 pm"
"","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","http://localhost/truemercyafrica/index","","","","","","Tue 17th Sep,2019 05:09 pm"
"","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","http://localhost/truemercyafrica/english/contact.php","","","","","","Tue 17th Sep,2019 05:17 pm"
"","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","http://localhost/truemercyafrica/index.php","","","","","","Tue 17th Sep,2019 05:17 pm"
"","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","http://localhost/truemercyafrica/index.php","","","","","","Tue 17th Sep,2019 05:17 pm"
"","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","","","","","","","Fri 20th Sep,2019 06:37 am"
"","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","http://localhost/truemercyafrica/index","","","","","","Fri 20th Sep,2019 06:37 am"
